Date,Count,Tickers,Names
2024-11-20,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-11-21,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-11-22,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-11-25,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-11-26,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-11-27,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-11-29,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-02,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-03,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-04,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-05,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-06,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-09,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-10,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-11,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-12,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-13,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-16,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-17,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-18,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-19,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-20,10,AAPL|AMZN|AVGO|COST|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|COSTCO WHOLESALE|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-23,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-24,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-26,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-27,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-30,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2024-12-31,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-01-02,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-01-03,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-01-06,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-01-07,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-01-08,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-01-10,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-01-13,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-01-14,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-01-15,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-01-16,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-01-17,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-01-21,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-01-22,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-01-23,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-01-24,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-01-27,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-01-28,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-01-29,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-01-30,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-01-31,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-02-03,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-02-04,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-02-05,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-02-06,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-02-07,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-02-10,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-02-11,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-02-12,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-02-13,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-02-14,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-02-18,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-02-19,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-02-20,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-02-21,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-02-24,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-02-25,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-02-26,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-02-27,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-02-28,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-03,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-04,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-05,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-06,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-07,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-10,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-11,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-12,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-13,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-14,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-17,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-18,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-19,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-20,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-21,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-24,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-25,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-26,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-27,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-28,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-31,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
